file_name,image_id,tag,model_id,modelVersion_id,prompt_id,size,seed,prompt,negativePrompt,cfgScale,sampler,brisque_score,clip_score
331212839085886862192891300863473165034.png,331212839085886862192891300863473165034,artifact,9409,90854,25,768x512,5984593491,"masterpiece, best quality, best shadow, intricate, a blue t-shirt with a dinosaur on it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.1722,25.722
271465319263786705924863493303156687316.png,271465319263786705924863493303156687316,artifact,9409,90854,26,768x512,4556155879,"masterpiece, best quality, best shadow, intricate, a white robot, a red robot and a black robot standing together","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,14.3851,34.0327
52861748752344115617130112049769828009.png,52861748752344115617130112049769828009,artifact,9409,90854,27,768x512,1461816475,"masterpiece, best quality, best shadow, intricate, a paranoid android freaking out and jumping into the air because it is surrounded by colorful Easter eggs","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.567,31.2629
51411453983230368776483495388685059118.png,51411453983230368776483495388685059118,artifact,9409,90854,28,768x512,8115899322,"masterpiece, best quality, best shadow, intricate, a silver doorknocker on a mahoghany door","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.614,29.8036
278674497847065799405655530578920097411.png,278674497847065799405655530578920097411,artifact,9409,90854,29,768x512,6636029176,"masterpiece, best quality, best shadow, intricate, a yellow diamond-shaped sign with a wooly mammoth silhouette","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-12.572,30.6689
247394747497530943493388712837109295811.png,247394747497530943493388712837109295811,food,9409,90854,30,768x512,2003469210,"masterpiece, best quality, best shadow, intricate, A bowl of Beef Pho","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-10.7928,32.9728
94147759142818183816417752185701283766.png,94147759142818183816417752185701283766,food,9409,90854,31,768x512,8554415131,"masterpiece, best quality, best shadow, intricate, five green peppers to the right of two red onions","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.038,28.5479
70444950085769485390358698054657122279.png,70444950085769485390358698054657122279,food,9409,90854,32,768x512,1409520675,"masterpiece, best quality, best shadow, intricate, a glass of orange juice with an orange peel stuck on the rim","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-12.9412,32.2051
297865084938357636918732968337989286792.png,297865084938357636918732968337989286792,food,9409,90854,33,768x512,2670652932,"masterpiece, best quality, best shadow, intricate, milk pouring from a glass into a bowl","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.9478,29.0406
133277669970781503680591212166135905074.png,133277669970781503680591212166135905074,food,9409,90854,34,768x512,9018489340,"masterpiece, best quality, best shadow, intricate, a wine bottle with a red ribbon wrapped around it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,27.0775,31.4995
183866987887404401701844072994218543092.png,183866987887404401701844072994218543092,illustration,9409,90854,35,768x512,1480882407,"masterpiece, best quality, best shadow, intricate, a cube made of porcupine","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.6426,31.163
69024468742915649189972815699236078425.png,69024468742915649189972815699236078425,illustration,9409,90854,36,768x512,5682533250,"masterpiece, best quality, best shadow, intricate, a metallic blue sphere to the left of a yellow box made of felt","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.8586,31.3894
315533264980216463509067502760841776320.png,315533264980216463509067502760841776320,illustration,9409,90854,37,768x512,6717752929,"masterpiece, best quality, best shadow, intricate, the words 'KEEP OFF THE GRASS'","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.7094,29.7963
121694975636959941067847866315995062203.png,121694975636959941067847866315995062203,illustration,9409,90854,38,768x512,4930352916,"masterpiece, best quality, best shadow, intricate, a square with an angry face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-14.1184,27.3643
292623651412548254309029354566562924448.png,292623651412548254309029354566562924448,illustration,9409,90854,39,768x512,3918434010,"masterpiece, best quality, best shadow, intricate, a red cube on top of a blue cube","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,24.3342,29.7503
92459802579936972059550415843240777130.png,92459802579936972059550415843240777130,architecture,9409,90854,40,768x512,7490480091,"masterpiece, best quality, best shadow, intricate, a group of cats in a meeting. there is a whiteboard with ""stack more layers"" written on it.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,18.242,28.5712
182251959424254402865400504907430854133.png,182251959424254402865400504907430854133,architecture,9409,90854,41,768x512,2060098864,"masterpiece, best quality, best shadow, intricate, An empty fireplace with a television above it. The TV shows a lion hugging a giraffe.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.4556,34.2579
1819954525736411142187531486392874558.png,1819954525736411142187531486392874558,architecture,9409,90854,42,768x512,3390813036,"masterpiece, best quality, best shadow, intricate, a bunch of laptops piled on a sofa","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,16.5809,26.8673
130897793974750645265644174006782319495.png,130897793974750645265644174006782319495,architecture,9409,90854,43,768x512,5910226421,"masterpiece, best quality, best shadow, intricate, a ceiling fan with five brown blades","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-10.1704,27.6619
33708064692720048548453550752301582678.png,33708064692720048548453550752301582678,architecture,9409,90854,44,768x512,5278374185,"masterpiece, best quality, best shadow, intricate, a living room with a large Egyptian statue in the corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,20.2673,30.0197
149994800038583331702812241622257234331.png,149994800038583331702812241622257234331,scenery,9409,90854,45,768x512,3698502578,"masterpiece, best quality, best shadow, intricate, a tennis court with a basketball hoop in one corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,24.91,31.8186
287412618809173879693303696664902248086.png,287412618809173879693303696664902248086,scenery,9409,90854,46,768x512,998785767,"masterpiece, best quality, best shadow, intricate, a close-up of the eye of the planet Jupiter","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,21.1962,22.7498
223465859367607467788934882502740388896.png,223465859367607467788934882502740388896,scenery,9409,90854,47,768x512,2983353700,"masterpiece, best quality, best shadow, intricate, the word 'START' written in chalk on a sidewalk","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,20.9338,28.4246
135405685443154676487138368032154089952.png,135405685443154676487138368032154089952,scenery,9409,90854,48,768x512,3745127138,"masterpiece, best quality, best shadow, intricate, a tidal wave approaching a coastal road","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.8298,26.7614
56153354670904583261690564095703508312.png,56153354670904583261690564095703508312,scenery,9409,90854,49,768x512,173376499,"masterpiece, best quality, best shadow, intricate, a fall landscape with a small cottage next to a lake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.8323,28.0204
69436447550758138679498327166967435613.png,69436447550758138679498327166967435613,people,9409,90854,50,512x768,8904114895,"masterpiece, best quality, best shadow, intricate, a group of skiers are preparing to walk up a sand dune","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,7.1903,30.3598
209581385301788208778941679341719410988.png,209581385301788208778941679341719410988,people,9409,90854,51,512x768,5661439270,"masterpiece, best quality, best shadow, intricate, a Saint Bernard standing up with its paws in the air. A young girl is seated on the dog's shoulders.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.5956,36.1962
70551143682154536700072384574927038083.png,70551143682154536700072384574927038083,people,9409,90854,52,512x768,3892569215,"masterpiece, best quality, best shadow, intricate, an old man with a long grey beard and green eyes","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-6.8237,30.7669
189182193099933664112296400993835741524.png,189182193099933664112296400993835741524,people,9409,90854,53,512x768,6527211001,"masterpiece, best quality, best shadow, intricate, a man eating a glazed donut and a woman eating a chocolate cake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-3.1318,26.7106
50583764433436778625825807487638406840.png,50583764433436778625825807487638406840,people,9409,90854,54,512x768,4467726520,"masterpiece, best quality, best shadow, intricate, a frustrated child","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.7031,24.2206
338791008754352269183166915554545817655.png,338791008754352269183166915554545817655,produce & plant,9409,90854,55,768x512,7459922620,"masterpiece, best quality, best shadow, intricate, A photo of a maple leaf made of water. ","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.1317,29.5371
262348208707351167978309982721052141814.png,262348208707351167978309982721052141814,produce & plant,9409,90854,56,768x512,8376493814,"masterpiece, best quality, best shadow, intricate, a butterfly kite stuck high in a tree","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.1914,28.9336
150431704301678449488147400198992678232.png,150431704301678449488147400198992678232,produce & plant,9409,90854,57,768x512,6532914018,"masterpiece, best quality, best shadow, intricate, A photo of a four-leaf clover made of water. ","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-7.6276,30.066
29865865996751197272759192908435347067.png,29865865996751197272759192908435347067,produce & plant,9409,90854,58,768x512,2233537572,"masterpiece, best quality, best shadow, intricate, a smiling banana wearing a bandana","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.4102,26.3764
317201596930757173275273790996155349776.png,317201596930757173275273790996155349776,produce & plant,9409,90854,59,768x512,7465129606,"masterpiece, best quality, best shadow, intricate, a small garden with an apple tree behind it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,7.452,26.1472
117473817492909300904378649123354668204.png,117473817492909300904378649123354668204,vehicle,9409,90854,60,768x512,6047528567,"masterpiece, best quality, best shadow, intricate, a submarine floating past a shark","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.9412,31.4691
108812394206274022509113807994557234594.png,108812394206274022509113807994557234594,vehicle,9409,90854,61,768x512,4402297889,"masterpiece, best quality, best shadow, intricate, a subway train coming out of a tunnel","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.1046,29.6432
245181583912651120795123132240129214130.png,245181583912651120795123132240129214130,vehicle,9409,90854,62,768x512,5235424873,"masterpiece, best quality, best shadow, intricate, a subway train with no cows in it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.8411,31.2915
153152066193882118047287238008218288865.png,153152066193882118047287238008218288865,vehicle,9409,90854,63,768x512,4568468532,"masterpiece, best quality, best shadow, intricate, A photograph of the inside of a subway train. There are frogs sitting on the seats. One of them is reading a newspaper. The window shows the river in the background.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.5227,31.2073
51379079556731992556718480262552452075.png,51379079556731992556718480262552452075,vehicle,9409,90854,64,768x512,9286102128,"masterpiece, best quality, best shadow, intricate, a old-time car with a large front grille","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,7.4862,31.4871
316650366017800086496364061398159519796.png,316650366017800086496364061398159519796,world knowledge,9409,90854,65,768x512,9826328824,"masterpiece, best quality, best shadow, intricate, a boat in the canals of venice","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,18.2052,30.4379
290462407106133345941002630323971682167.png,290462407106133345941002630323971682167,world knowledge,9409,90854,66,768x512,735836385,"masterpiece, best quality, best shadow, intricate, the cover of The Beatle's album Revolver","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.2034,26.556
27611120757742779340465645342884083200.png,27611120757742779340465645342884083200,world knowledge,9409,90854,67,768x512,7829008466,"masterpiece, best quality, best shadow, intricate, a Ferrari Testarossa in front of the Kremlin","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,14.3248,36.3803
286226397730045187849137531359507640613.png,286226397730045187849137531359507640613,world knowledge,9409,90854,68,768x512,5956840504,"masterpiece, best quality, best shadow, intricate, an abstract painting of the Empire State Building","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,17.2629,30.4982
118885518704683203828816087037787178188.png,118885518704683203828816087037787178188,world knowledge,9409,90854,69,768x512,9632658022,"masterpiece, best quality, best shadow, intricate, A shiny VW van that has flowers painted on it. A smiling sloth stands on grass in front of the van and is wearing a leather jacket, a cowboy hat, a kilt and a bowtie. The sloth is holding a quarterstaff and a big book. ink sketch.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.4198,36.9835
300680390496407971026509241617537513376.png,300680390496407971026509241617537513376,people,15003,89680,1,512x768,1434108678,"masterpiece, best quality, best shadow, intricate, 1girl, solo, closeup portrait, standing, pink hair, long hair, hair ornament, floating hair, blue eyes, looking at viewer, looking away, smile, closed mouth, floral print milkmaid dress, beautiful background","extra fingers, fewer fingers, bad hands, extra hands, lowres, bad anatomy, watermark, symmetric, NSFW",7,DPM++,6.2748,32.5729
214221667430003542177006235212061039101.png,214221667430003542177006235212061039101,people,15003,89680,2,512x768,166329422,"best quality, masterpiece, best shadow, intricate, ultra high res, 1man, long hair, messy hair,  pilot sunglasses, white shirt, dynamic pose, looking at viewer, from below, Tokyo city background, night city","extra fingers, fewer fingers, bad hands, lowres, bad anatomy, watermark, girl, female, NSFW",7,DPM++,24.9996,33.8628
323293723061412765514033345143035502339.png,323293723061412765514033345143035502339,scenery,15003,89680,3,768x512,2230358527,"masterpiece, best quality, high quality, extremely detailed CG unity 8k wallpaper,landscape with texture ,A place with lots of leaves on the ground and autumn colors,award winning photography, Bokeh, Depth of Field, HDR, bloom, Chromatic Aberration, extremely detailed, trending on artstation","canvas frame, disfigured, bad art, weird colors, blurry, duplicate, out of frame, NSFW",7,DPM++,9.0404,35.671
72705030430285746378387615080849021735.png,72705030430285746378387615080849021735,animal,15003,89680,4,512x768,2995762643,"masterpiece, best quality, best shadow, intricate, highly detailed, black cat, tin cute, warm lighting","canvas frame, disfigured, bad art, weird colors, blurry, duplicate, out of frame, NSFW",7,DPM++,13.4777,28.7092
100730077682618314029761626995461323534.png,100730077682618314029761626995461323534,vehicle,15003,89680,5,768x512,3518075494,"masterpiece, best quality, official art, extremely detailed CG unity 8k wallpaper, illustration, light, red car, bright, motor vehicle, ground vehicle, sports car, vehicle focus, road, need for speed, moving, wet, cyberpunk, tokyo, neon lights, drift","worst quality, bad quality, lowres, watermark",7,DPM++,14.7114,35.4091
110402936050965410250065086162104729057.png,110402936050965410250065086162104729057,architecture,15003,89680,6,768x512,2282177607,"insanely detailed wide angle architecture photography, cozy contemporary living room, award-winning contemporary interior design, bright warm sunlight, furniture, indoors, building, living room, rug, plant, couch, intersting lights and shadows","worst quality, bad quality, lowres, watermark",7,DPM++,9.2191,29.8776
185277120066212254406666294235398582609.png,185277120066212254406666294235398582609,illustration,15003,89680,7,768x512,132340236,"portrait of beautiful cyborg with brown hair, intricate, elegant, highly detailed, majestic, digital photography, art by artgerm and ruan jia and greg rutkowski surreal painting gold butterfly filigree, broken glass, hdr","extra fingers, fewer fingers, bad hands, worst quality, bad quality, lowres, watermark",7,DPM++,-3.9011,33.788
182910034622710622550494926150110481482.png,182910034622710622550494926150110481482,art,15003,89680,8,512x768,384804,"masterpiece, best quality, best shadow, intricate, oil painting, art, painting, violet flower, jar, table, white cloth, brush, classic, impressionism, artwork by Monet","worst quality, bad quality, lowres, watermark, photo",7,DPM++,25.2335,33.9657
42979631284076021395836565607710707140.png,42979631284076021395836565607710707140,food,15003,89680,9,768x512,1719354594,"masterpiece, best quality, best shadow, intricate, 1 bowl of ramen","worst quality, bad quality, lowres, watermark, multiple bows",7,DPM++,17.1479,26.7515
245443342185344074578745632815925487877.png,245443342185344074578745632815925487877,abstract,15003,89680,10,768x512,3660892251,"masterpiece, best quality, best shadow, intricate, Pneumonoultramicroscopicsilicovolcanoconiosis","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,10.7786,23.6409
197575721296677869512259535268790263412.png,197575721296677869512259535268790263412,abstract,15003,89680,11,768x512,7461982159,"masterpiece, best quality, best shadow, intricate, supercalifragilisticexpialidocious","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-16.8982,22.7211
62397640579196333650579468486783300153.png,62397640579196333650579468486783300153,abstract,15003,89680,12,768x512,8486466558,"masterpiece, best quality, best shadow, intricate, Incomprehensibilities","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,21.8461,21.8689
263466674145944444800347224713288302784.png,263466674145944444800347224713288302784,abstract,15003,89680,13,768x512,925534487,"masterpiece, best quality, best shadow, intricate, The collision of two black holes in the center of a galaxy.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,32.3071,29.7596
149470348982040770904910076648612445344.png,149470348982040770904910076648612445344,abstract,15003,89680,14,768x512,128112445,"masterpiece, best quality, best shadow, intricate, Oil painting generated by artificial intelligence","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,11.4753,26.7015
188615715383755323807649273839825333131.png,188615715383755323807649273839825333131,animal,15003,89680,15,512x768,1509721018,"masterpiece, best quality, best shadow, intricate, a close-up of a blue dragonfly on a daffodil","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,9.8643,35.677
246299494964620648034028490645403699503.png,246299494964620648034028490645403699503,animal,15003,89680,16,512x768,5443568375,"masterpiece, best quality, best shadow, intricate, The mouse the cat watches is jumping in the air.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,26.2329,29.5443
79889875110150671415495900251045591991.png,79889875110150671415495900251045591991,animal,15003,89680,17,512x768,3322673031,"masterpiece, best quality, best shadow, intricate, Portrait of a gecko wearing a train conductor’s hat and holding a flag that has a yin-yang symbol on it. Marble statue.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,9.0627,36.2314
137947100286304480569819634793893683203.png,137947100286304480569819634793893683203,animal,15003,89680,18,512x768,2906332466,"masterpiece, best quality, best shadow, intricate, A cartoon tiger face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,11.3961,27.9123
322155947119012152695078602973422438682.png,322155947119012152695078602973422438682,animal,15003,89680,19,512x768,901409224,"masterpiece, best quality, best shadow, intricate, corgi pizza","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,15.7342,33.8449
26787514120256065609072153453179486422.png,26787514120256065609072153453179486422,art,15003,89680,20,512x768,8007266095,"masterpiece, best quality, best shadow, intricate, light and happiness throughout and finding its way to every corner of the world, abstract oil painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,23.7267,27.2266
173213051005427433605309888980663498824.png,173213051005427433605309888980663498824,art,15003,89680,21,512x768,4134248873,"masterpiece, best quality, best shadow, intricate, a painting of a sport car in the style of Dali","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-0.3442,32.7904
151109269444681687666580576488403141793.png,151109269444681687666580576488403141793,art,15003,89680,22,512x768,5499100310,"masterpiece, best quality, best shadow, intricate, A tornado made of sharks crashing into a skyscraper. painting in the style of Hokusai.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.9893,28.3448
80720703250848767650349128169863102505.png,80720703250848767650349128169863102505,art,15003,89680,23,512x768,9133783679,"masterpiece, best quality, best shadow, intricate, a painting of an ornate treasure chest with a broad sword propped up against it, glowing in a dark cave","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,17.0958,27.6583
326231568253797746672037321065217460269.png,326231568253797746672037321065217460269,art,15003,89680,24,512x768,4131109744,"masterpiece, best quality, best shadow, intricate, an oil surrealist painting of a dreamworld on a seashore where clocks and watches appear to be inexplicably limp and melting in the desolate landscape. a table on the left, with a golden watch swarmed by ants. a strange fleshy creature in the center of the painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,0.5443,36.6131
296399671717945258346081867265224131818.png,296399671717945258346081867265224131818,artifact,15003,89680,25,768x512,5984593491,"masterpiece, best quality, best shadow, intricate, a blue t-shirt with a dinosaur on it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.1839,33.3649
88242058483146616395910081397328595782.png,88242058483146616395910081397328595782,artifact,15003,89680,26,768x512,4556155879,"masterpiece, best quality, best shadow, intricate, a white robot, a red robot and a black robot standing together","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.3018,33.8494
45195941980858078194587165977320412952.png,45195941980858078194587165977320412952,artifact,15003,89680,27,768x512,1461816475,"masterpiece, best quality, best shadow, intricate, a paranoid android freaking out and jumping into the air because it is surrounded by colorful Easter eggs","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.5856,28.3507
117708544501274195579124678945158163669.png,117708544501274195579124678945158163669,artifact,15003,89680,28,768x512,8115899322,"masterpiece, best quality, best shadow, intricate, a silver doorknocker on a mahoghany door","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.2626,31.2342
50056641285323728109464759517973633048.png,50056641285323728109464759517973633048,artifact,15003,89680,29,768x512,6636029176,"masterpiece, best quality, best shadow, intricate, a yellow diamond-shaped sign with a wooly mammoth silhouette","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.4232,34.1288
74604908256636799539412077272930690454.png,74604908256636799539412077272930690454,food,15003,89680,30,768x512,2003469210,"masterpiece, best quality, best shadow, intricate, A bowl of Beef Pho","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,0.5382,31.7117
129565225807606520706709252403992002074.png,129565225807606520706709252403992002074,food,15003,89680,31,768x512,8554415131,"masterpiece, best quality, best shadow, intricate, five green peppers to the right of two red onions","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,28.9599,29.8279
162214208692776185523207475904861142579.png,162214208692776185523207475904861142579,food,15003,89680,32,768x512,1409520675,"masterpiece, best quality, best shadow, intricate, a glass of orange juice with an orange peel stuck on the rim","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,1.6605,30.9405
154375133438833020291515845273769995475.png,154375133438833020291515845273769995475,food,15003,89680,33,768x512,2670652932,"masterpiece, best quality, best shadow, intricate, milk pouring from a glass into a bowl","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,22.4114,26.5149
292022671823788667699953903572947053402.png,292022671823788667699953903572947053402,food,15003,89680,34,768x512,9018489340,"masterpiece, best quality, best shadow, intricate, a wine bottle with a red ribbon wrapped around it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,33.1941,30.3443
119443412950095556781431615476270654945.png,119443412950095556781431615476270654945,illustration,15003,89680,35,768x512,1480882407,"masterpiece, best quality, best shadow, intricate, a cube made of porcupine","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.7122,28.9981
249967854580436075435480870902645965234.png,249967854580436075435480870902645965234,illustration,15003,89680,36,768x512,5682533250,"masterpiece, best quality, best shadow, intricate, a metallic blue sphere to the left of a yellow box made of felt","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-8.8973,30.5965
258229309375094867731953134928465919996.png,258229309375094867731953134928465919996,illustration,15003,89680,37,768x512,6717752929,"masterpiece, best quality, best shadow, intricate, the words 'KEEP OFF THE GRASS'","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,15.3457,30.3848
72266111225838426623401797448952739370.png,72266111225838426623401797448952739370,illustration,15003,89680,38,768x512,4930352916,"masterpiece, best quality, best shadow, intricate, a square with an angry face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,20.0604,24.4296
301930370777844601198187384867773187761.png,301930370777844601198187384867773187761,illustration,15003,89680,39,768x512,3918434010,"masterpiece, best quality, best shadow, intricate, a red cube on top of a blue cube","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-0.4146,33.4592
165917869670568554629439879508498060693.png,165917869670568554629439879508498060693,architecture,15003,89680,40,768x512,7490480091,"masterpiece, best quality, best shadow, intricate, a group of cats in a meeting. there is a whiteboard with ""stack more layers"" written on it.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,22.2422,37.2733
34390385829291461875304833092775363889.png,34390385829291461875304833092775363889,architecture,15003,89680,41,768x512,2060098864,"masterpiece, best quality, best shadow, intricate, An empty fireplace with a television above it. The TV shows a lion hugging a giraffe.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.8814,29.849
146349057136465117837775413566749582762.png,146349057136465117837775413566749582762,architecture,15003,89680,42,768x512,3390813036,"masterpiece, best quality, best shadow, intricate, a bunch of laptops piled on a sofa","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-12.7864,23.5715
126082598578211288871574360227133039296.png,126082598578211288871574360227133039296,architecture,15003,89680,43,768x512,5910226421,"masterpiece, best quality, best shadow, intricate, a ceiling fan with five brown blades","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,16.7678,33.0163
